file1,file2,token_similarity,ast_similarity,status
assignment1_0007.py,assignment1_0010.py,0.07142857142857142,False,OK
assignment1_0007.py,assignment1_0003.py,0.16,False,OK
assignment1_0007.py,assignment1_0008.py,0.14814814814814814,False,OK
assignment1_0007.py,assignment1_0009.py,0.14285714285714285,False,OK
assignment1_0007.py,assignment1_0015.py,0.17391304347826086,False,OK
assignment1_0007.py,assignment1_0014.py,0.0,False,OK
assignment1_0007.py,assignment1_0026.py,0.1111111111111111,False,OK
assignment1_0007.py,assignment1_0020.py,0.14814814814814814,False,OK
assignment1_0007.py,assignment1_0019.py,0.16666666666666666,False,OK
assignment1_0007.py,assignment1_0006.py,0.1111111111111111,False,OK
assignment1_0007.py,assignment1_0002.py,0.16666666666666666,False,OK
assignment1_0007.py,assignment1_0017.py,0.09302325581395349,False,OK
assignment1_0007.py,assignment1_0023.py,0.13793103448275862,False,OK
assignment1_0007.py,assignment1_0011.py,0.15384615384615385,False,OK
assignment1_0007.py,assignment1_0022.py,0.10810810810810811,False,OK
assignment1_0007.py,assignment1_0004.py,0.13793103448275862,False,OK
assignment1_0025.py,assignment1_0010.py,0.07407407407407407,False,OK
assignment1_0025.py,assignment1_0003.py,1.0,True,PLAGIARIZED
assignment1_0025.py,assignment1_0008.py,0.15384615384615385,False,OK
assignment1_0025.py,assignment1_0009.py,0.14814814814814814,False,OK
assignment1_0025.py,assignment1_0015.py,0.18181818181818182,False,OK
assignment1_0025.py,assignment1_0014.py,0.0,False,OK
assignment1_0025.py,assignment1_0026.py,0.11428571428571428,False,OK
assignment1_0025.py,assignment1_0020.py,0.15384615384615385,False,OK
assignment1_0025.py,assignment1_0019.py,0.17391304347826086,False,OK
assignment1_0025.py,assignment1_0006.py,0.11428571428571428,False,OK
assignment1_0025.py,assignment1_0002.py,0.17391304347826086,False,OK
assignment1_0025.py,assignment1_0017.py,0.09523809523809523,False,OK
assignment1_0025.py,assignment1_0023.py,0.14285714285714285,False,OK
assignment1_0025.py,assignment1_0011.py,0.8,False,PLAGIARIZED
assignment1_0025.py,assignment1_0022.py,0.1111111111111111,False,OK
assignment1_0025.py,assignment1_0004.py,0.14285714285714285,False,OK
assignment1_0010.py,assignment1_0003.py,0.07407407407407407,False,OK
assignment1_0010.py,assignment1_0008.py,0.06896551724137931,False,OK
assignment1_0010.py,assignment1_0009.py,0.06666666666666667,False,OK
assignment1_0010.py,assignment1_0015.py,0.08,False,OK
assignment1_0010.py,assignment1_0014.py,0.0,False,OK
assignment1_0010.py,assignment1_0026.py,0.05263157894736842,False,OK
assignment1_0010.py,assignment1_0020.py,0.06896551724137931,False,OK
assignment1_0010.py,assignment1_0019.py,0.07692307692307693,False,OK
assignment1_0010.py,assignment1_0006.py,0.05263157894736842,False,OK
assignment1_0010.py,assignment1_0002.py,0.07692307692307693,False,OK
assignment1_0010.py,assignment1_0017.py,0.044444444444444446,False,OK
assignment1_0010.py,assignment1_0023.py,0.06451612903225806,False,OK
assignment1_0010.py,assignment1_0011.py,0.07142857142857142,False,OK
assignment1_0010.py,assignment1_0022.py,0.2564102564102564,False,OK
assignment1_0010.py,assignment1_0004.py,0.06451612903225806,False,OK
assignment1_0003.py,assignment1_0008.py,0.15384615384615385,False,OK
assignment1_0003.py,assignment1_0009.py,0.14814814814814814,False,OK
assignment1_0003.py,assignment1_0015.py,0.18181818181818182,False,OK
assignment1_0003.py,assignment1_0014.py,0.0,False,OK
assignment1_0003.py,assignment1_0026.py,0.11428571428571428,False,OK
assignment1_0003.py,assignment1_0020.py,0.15384615384615385,False,OK
assignment1_0003.py,assignment1_0019.py,0.17391304347826086,False,OK
assignment1_0003.py,assignment1_0006.py,0.11428571428571428,False,OK
assignment1_0003.py,assignment1_0002.py,0.17391304347826086,False,OK
assignment1_0003.py,assignment1_0017.py,0.09523809523809523,False,OK
assignment1_0003.py,assignment1_0023.py,0.14285714285714285,False,OK
assignment1_0003.py,assignment1_0011.py,0.8,False,PLAGIARIZED
assignment1_0003.py,assignment1_0022.py,0.1111111111111111,False,OK
assignment1_0003.py,assignment1_0004.py,0.14285714285714285,False,OK
assignment1_0008.py,assignment1_0009.py,0.20689655172413793,False,OK
assignment1_0008.py,assignment1_0015.py,0.25,False,OK
assignment1_0008.py,assignment1_0014.py,0.0,False,OK
assignment1_0008.py,assignment1_0026.py,0.16216216216216217,False,OK
assignment1_0008.py,assignment1_0020.py,0.21428571428571427,False,OK
assignment1_0008.py,assignment1_0019.py,0.24,False,OK
assignment1_0008.py,assignment1_0006.py,0.16216216216216217,False,OK
assignment1_0008.py,assignment1_0002.py,0.24,False,OK
